player,salary,team,signing,group,rookie_flag,hardship_flag,vet_flag,unknown_flag,avail_rate,start_rate,team_min,starter,rotation,pts40,ast40,reb40,stocks,stocks40,pps,ft_rate,three_rate,ast_tov,ws_game,ws40,ts_diff,efg_diff,team_power,ws_rookie,ws_vet,ws_hardship,pts_rookie,pts_vet,pts_hardship
Kiana Williams,11661,PHO,UFA,veteran,0,0,1,0,0.25,0.0,2.4318181818181817,0,0,16.90721649484536,3.7113402061855676,4.123711340206186,0.3,1.2371134020618557,1.0858050847457625,0.11111111111111112,0.6666666666666666,1.8,0.018181818181818184,0.07476635514018692,-0.0030000000000000027,0.03600000000000003,0.5112900678967056,0.0,0.2,0.0,0.0,4.1,0.0
Kiana Williams,9440,PHO,UFA,veteran,0,0,1,0,0.25,0.0,2.4318181818181817,0,0,16.90721649484536,3.7113402061855676,4.123711340206186,0.3,1.2371134020618557,1.0858050847457625,0.11111111111111112,0.6666666666666666,1.8,0.018181818181818184,0.07476635514018692,-0.0030000000000000027,0.03600000000000003,0.5112900678967056,0.0,0.2,0.0,0.0,4.1,0.0
Lucy Olsen,69267,WAS,Rookie,rookie,1,0,0,0,0.9318181818181818,0.0,11.545454545454545,0,0,12.903225806451612,3.8709677419354835,3.8709677419354835,0.5,1.6129032258064515,0.9813542688910698,0.10256410256410257,0.4358974358974359,2.4,0.014634146341463414,0.047244094488188976,-0.03400000000000003,-0.008000000000000007,-0.8949866139096142,0.6,0.0,0.0,4.0,0.0,0.0
Diamond Miller,83371,TOT,,unknown,0,0,0,1,0.9090909090909091,0.025,9.863636363636363,0,0,14.678899082568806,2.9357798165137616,4.770642201834862,0.5,1.8348623853211008,1.0183299389002036,0.35294117647058826,0.3823529411764706,0.888888888888889,0.005,0.018433179723502304,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,0.0
Alysha Clark,205908,TOT,UFA,veteran,0,0,1,0,0.9545454545454546,0.35714285714285715,18.818181818181817,0,1,7.918781725888324,2.4365482233502536,5.685279187817258,0.7,1.4213197969543145,0.9596456692913385,0.15789473684210525,0.6052631578947368,2.4,0.02619047619047619,0.05314009661835749,,,0.24831765944039572,0.0,1.1,0.0,0.0,3.9,0.0
Nia Coffey,150000,ATL,UFA,veteran,0,0,1,0,1.0,0.045454545454545456,10.340909090909092,0,0,15.145631067961164,3.8834951456310676,10.097087378640776,0.6000000000000001,2.330097087378641,1.0306553911205074,0.33333333333333337,0.5757575757575758,1.4285714285714286,0.031818181818181815,0.12307692307692308,-0.052000000000000046,-0.057999999999999996,1.2293152868634125,0.0,1.4,0.0,0.0,3.9,0.0
Aaliyah Nye,69267,LVA,Rookie,rookie,1,0,0,0,1.0,0.045454545454545456,15.25,0,1,9.934640522875817,1.3071895424836601,3.9215686274509807,0.5,1.3071895424836601,0.9322865554465163,0.10256410256410257,0.6923076923076924,0.8333333333333334,0.0,0.0,-0.07900000000000007,-0.05299999999999999,0.6697824024560418,0.0,0.0,0.0,3.8,0.0,0.0
Stefanie Dolson,170000,WAS,UFA,veteran,0,0,1,0,0.9772727272727273,0.32558139534883723,14.840909090909092,0,1,9.73684210526316,3.6842105263157894,6.052631578947368,0.6,1.5789473684210527,1.0511363636363638,0.15151515151515152,0.5151515151515151,2.0,0.023255813953488372,0.06125574272588055,0.0040000000000000036,0.03500000000000003,-0.8949866139096142,0.0,1.0,0.0,0.0,3.7,0.0
Rebekah Gardner,66079,NYL,Reserved,controlled,0,0,0,0,0.9318181818181818,0.12195121951219512,11.409090909090908,0,0,12.131147540983607,1.9672131147540983,5.901639344262295,0.8,2.6229508196721314,1.2300531914893618,0.25925925925925924,0.37037037037037035,1.0,0.03902439024390244,0.12749003984063745,0.050000000000000044,0.06499999999999995,0.6796248973640951,0.0,0.0,0.0,0.0,0.0,0.0
Jaelyn Brown,42757,CON,UFA,veteran,0,0,1,0,0.22727272727272727,0.0,2.977272727272727,0,0,11.297709923664124,0.30534351145038174,3.66412213740458,0.7,2.1374045801526718,0.9767687434002111,0.05405405405405406,0.48648648648648646,0.2,-0.01,-0.030534351145038167,-0.017000000000000015,0.02799999999999997,-1.8186115421419249,-0.0,-0.1,-0.0,0.0,3.7,0.0
Emily Engstler,81079,WAS,Reserved,controlled,0,0,0,0,0.9090909090909091,0.0,11.636363636363637,0,0,11.5625,4.6875,10.3125,1.4,4.375,0.9747102212855638,0.2647058823529412,0.4705882352941177,1.5,0.027500000000000004,0.0859375,-0.04300000000000004,-0.02799999999999997,-0.8949866139096142,0.0,0.0,0.0,0.0,0.0,0.0
Hailey Van Lith,72455,CHI,Rookie,rookie,1,0,0,0,0.6590909090909091,0.0,8.204545454545455,0,0,11.29032258064516,5.161290322580645,3.5483870967741935,0.5,1.6129032258064515,0.8169934640522876,0.2894736842105263,0.2894736842105263,1.3333333333333335,-0.03103448275862069,-0.09972299168975068,-0.10000000000000003,-0.11399999999999999,-1.8591173596021162,-0.9,-0.0,-0.0,3.5,0.0,0.0
Zia Cooke,66079,SEA,UFA,veteran,0,0,1,0,0.5909090909090909,0.0,5.931818181818182,0,0,14.0,2.0,2.0,0.4,1.6,0.9733036707452725,0.28125,0.46875,0.625,-0.011538461538461537,-0.04597701149425287,-0.061000000000000054,-0.059,0.24831765944039572,-0.0,-0.3,-0.0,0.0,3.5,0.0
Zia Cooke,13882,SEA,UFA,veteran,0,0,1,0,0.5909090909090909,0.0,5.931818181818182,0,0,14.0,2.0,2.0,0.4,1.6,0.9733036707452725,0.28125,0.46875,0.625,-0.011538461538461537,-0.04597701149425287,-0.061000000000000054,-0.059,0.24831765944039572,-0.0,-0.3,-0.0,0.0,3.5,0.0
Grace Berger,17214,TOT,UFA,veteran,0,0,1,0,0.4318181818181818,0.6842105263157895,9.5,1,1,6.181818181818182,5.636363636363637,5.999999999999999,1.1,2.0,0.6730007917656373,0.1702127659574468,0.2553191489361702,2.818181818181818,-0.02631578947368421,-0.04784688995215311,,,0.24831765944039572,-0.0,-0.5,-0.0,0.0,3.4,0.0
Grace Berger,11661,TOT,Hardship,hardship,0,1,0,0,0.4318181818181818,0.6842105263157895,9.5,1,1,6.181818181818182,5.636363636363637,5.999999999999999,1.1,2.0,0.6730007917656373,0.1702127659574468,0.2553191489361702,2.818181818181818,-0.02631578947368421,-0.04784688995215311,,,0.24831765944039572,-0.0,-0.0,-0.5,0.0,0.0,3.4
Grace Berger,1666,TOT,Hardship,hardship,0,1,0,0,0.4318181818181818,0.6842105263157895,9.5,1,1,6.181818181818182,5.636363636363637,5.999999999999999,1.1,2.0,0.6730007917656373,0.1702127659574468,0.2553191489361702,2.818181818181818,-0.02631578947368421,-0.04784688995215311,,,0.24831765944039572,-0.0,-0.0,-0.5,0.0,0.0,3.4
Murjanatu Musa,31096,PHO,UDFA,controlled,0,0,0,0,0.2727272727272727,0.0,2.772727272727273,0,0,12.941176470588236,2.3529411764705883,10.19607843137255,0.5,1.9607843137254903,1.0012135922330097,0.3103448275862069,0.06896551724137931,1.0,0.024999999999999998,0.09836065573770492,-0.040000000000000036,-0.031000000000000028,0.5112900678967056,0.0,0.0,0.0,0.0,0.0,0.0
Karlie Samuelson,118450,MIN,UFA,veteran,0,0,1,0,0.36363636363636365,0.25,5.181818181818182,0,0,9.23076923076923,3.076923076923077,3.6363636363636362,0.5,1.3986013986013985,1.1014686248331107,0.34615384615384615,0.8076923076923077,1.5714285714285716,0.03125,0.08771929824561403,-0.02199999999999991,-0.06600000000000006,1.6774743240099597,0.0,0.5,0.0,0.0,3.3,0.0
Tiffany Mitchell,42397,TOT,UFA,veteran,0,0,1,0,0.8863636363636364,0.07692307692307693,11.590909090909092,0,0,9.770992366412216,0.916030534351145,3.358778625954199,0.6000000000000001,1.8320610687022905,1.0230179028132993,0.4615384615384615,0.3076923076923077,0.5,0.007692307692307692,0.023529411764705882,,,0.24831765944039572,0.0,0.3,0.0,0.0,3.2,0.0
Tiffany Mitchell,40789,TOT,UFA,veteran,0,0,1,0,0.8863636363636364,0.07692307692307693,11.590909090909092,0,0,9.770992366412216,0.916030534351145,3.358778625954199,0.6000000000000001,1.8320610687022905,1.0230179028132993,0.4615384615384615,0.3076923076923077,0.5,0.007692307692307692,0.023529411764705882,,,0.24831765944039572,0.0,0.3,0.0,0.0,3.2,0.0
Sevgi Uzun,25543,TOT,UFA,veteran,0,0,1,0,0.5681818181818182,0.12,9.977272727272727,0,1,7.045454545454545,5.681818181818182,2.727272727272727,0.6,1.3636363636363635,0.7627952755905512,0.15789473684210525,0.3157894736842105,1.4705882352941178,-0.048,-0.1093394077448747,,,0.24831765944039572,-0.0,-1.2,-0.0,0.0,3.1,0.0
Sevgi Uzun,11106,TOT,Reserved,controlled,0,0,0,0,0.5681818181818182,0.12,9.977272727272727,0,1,7.045454545454545,5.681818181818182,2.727272727272727,0.6,1.3636363636363635,0.7627952755905512,0.15789473684210525,0.3157894736842105,1.4705882352941178,-0.048,-0.1093394077448747,,,0.24831765944039572,-0.0,-0.0,-0.0,0.0,0.0,0.0
Sarah Ashlee Barker,72455,LAS,Rookie,rookie,1,0,0,0,0.7727272727272727,0.23529411764705882,10.931818181818182,0,0,8.794326241134753,2.5531914893617023,5.390070921985815,0.4,1.1347517730496455,0.90962441314554,0.2258064516129032,0.5806451612903226,0.8181818181818181,-0.023529411764705882,-0.06652806652806653,-0.10499999999999993,-0.09800000000000003,-0.4043709924578387,-0.8,-0.0,-0.0,3.1,0.0,0.0
Megan Gustafson,96820,LVA,UFA,veteran,0,0,1,0,0.45454545454545453,0.05,5.136363636363637,0,0,10.619469026548671,1.0619469026548671,6.371681415929203,0.5,1.7699115044247786,0.922509225092251,0.27586206896551724,0.6896551724137931,1.0,0.01,0.03539823008849558,-0.08000000000000007,-0.04099999999999998,0.6697824024560418,0.0,0.2,0.0,0.0,3.0,0.0
Megan McConnell,31096,PHO,UFA,veteran,0,0,1,0,0.022727272727272728,0.0,0.29545454545454547,0,0,9.230769230769232,9.230769230769232,3.076923076923077,1.0,3.076923076923077,0.75,0.0,0.5,,0.1,0.3076923076923077,-0.16700000000000004,-0.127,0.5112900678967056,0.0,0.1,0.0,0.0,3.0,0.0
Stephanie Talbot,125000,TOT,UFA,veteran,0,0,1,0,0.8636363636363636,0.2631578947368421,12.295454545454545,0,0,8.169014084507042,4.788732394366198,7.605633802816903,0.7,1.971830985915493,0.964095744680851,0.25925925925925924,0.5555555555555555,1.5454545454545452,0.018421052631578946,0.05175600739371533,,,0.24831765944039572,0.0,0.7,0.0,0.0,2.9,0.0
Stephanie Talbot,35110,TOT,UFA,veteran,0,0,1,0,0.8636363636363636,0.2631578947368421,12.295454545454545,0,0,8.169014084507042,4.788732394366198,7.605633802816903,0.7,1.971830985915493,0.964095744680851,0.25925925925925924,0.5555555555555555,1.5454545454545452,0.018421052631578946,0.05175600739371533,,,0.24831765944039572,0.0,0.7,0.0,0.0,2.9,0.0
Julie Vanloo,66079,TOT,Rookie,rookie,1,0,0,0,0.7954545454545454,0.05714285714285714,10.204545454545455,0,0,8.75,5.9375,2.8125,0.4,1.25,0.8403361344537814,0.09374999999999999,0.8125,1.3571428571428572,-0.025714285714285714,-0.08017817371937638,,,0.24831765944039572,-0.9,-0.0,-0.0,2.8,0.0,0.0
Liatu King,16659,TOT,Hardship,hardship,0,1,0,0,0.3181818181818182,0.0,3.090909090909091,0,0,11.134020618556702,1.2371134020618557,8.659793814432991,0.1,0.41237113402061865,1.13255033557047,0.5789473684210527,0.2105263157894737,0.37499999999999994,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,2.7
Liatu King,4998,TOT,UFA,veteran,0,0,1,0,0.3181818181818182,0.0,3.090909090909091,0,0,11.134020618556702,1.2371134020618557,8.659793814432991,0.1,0.41237113402061865,1.13255033557047,0.5789473684210527,0.2105263157894737,0.37499999999999994,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,2.7,0.0
Makayla Timpson,69267,IND,Rookie,rookie,1,0,0,0,0.7045454545454546,0.0,4.9772727272727275,0,0,14.647887323943664,0.0,10.140845070422536,0.7,3.943661971830986,1.1839708561020037,0.5,0.0,0.0,0.03225806451612903,0.182648401826484,0.040999999999999925,0.04400000000000004,0.4085994662347417,1.0,0.0,0.0,2.6,0.0,0.0
Lindsay Allen,90000,CON,UFA,veteran,0,0,1,0,0.7045454545454546,0.2903225806451613,10.227272727272727,0,0,6.620689655172414,5.517241379310345,2.7586206896551726,0.5,1.3793103448275863,0.9966777408637874,0.3333333333333333,0.2857142857142857,2.0,-0.00967741935483871,-0.026666666666666665,-0.01200000000000001,-0.03500000000000003,-1.8186115421419249,-0.0,-0.3,-0.0,0.0,2.4,0.0
Sydney Colson,90000,IND,UFA,veteran,0,0,1,0,0.6818181818181818,0.2,9.181818181818182,0,0,7.111111111111111,5.925925925925926,2.3703703703703702,0.7,2.074074074074074,0.9273570324574961,0.08,0.64,1.6666666666666667,0.0,0.0,-0.10500000000000004,-0.08900000000000002,0.4085994662347417,0.0,0.0,0.0,0.0,2.4,0.0
Alissa Pili,37769,TOT,,unknown,0,0,0,1,0.4318181818181818,0.0,2.25,0,0,17.69230769230769,1.5384615384615383,7.692307692307692,0.2,1.5384615384615383,1.241900647948164,0.5333333333333333,0.39999999999999997,0.5,0.015789473684210527,0.12121212121212122,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,0.0
Alissa Pili,11661,TOT,UFA,veteran,0,0,1,0,0.4318181818181818,0.0,2.25,0,0,17.69230769230769,1.5384615384615383,7.692307692307692,0.2,1.5384615384615383,1.241900647948164,0.5333333333333333,0.39999999999999997,0.5,0.015789473684210527,0.12121212121212122,,,0.24831765944039572,0.0,0.3,0.0,0.0,2.3,0.0
Alissa Pili,10550,TOT,UFA,veteran,0,0,1,0,0.4318181818181818,0.0,2.25,0,0,17.69230769230769,1.5384615384615383,7.692307692307692,0.2,1.5384615384615383,1.241900647948164,0.5333333333333333,0.39999999999999997,0.5,0.015789473684210527,0.12121212121212122,,,0.24831765944039572,0.0,0.3,0.0,0.0,2.3,0.0
Lexie Brown,96408,SEA,UFA,veteran,0,0,1,0,0.5454545454545454,0.0,5.159090909090909,0,0,8.842105263157894,4.2105263157894735,2.9473684210526314,0.4,1.6842105263157894,0.9650735294117647,0.2,0.75,3.3333333333333335,0.016666666666666666,0.07048458149779736,-0.052000000000000046,-0.046999999999999986,0.24831765944039572,0.0,0.4,0.0,0.0,2.1,0.0
Haley Peters,39747,CON,UFA,veteran,0,0,1,0,0.75,0.06060606060606061,8.636363636363637,0,0,7.304347826086957,2.782608695652174,7.6521739130434785,0.4,1.391304347826087,0.7847533632286995,0.16,0.48,1.142857142857143,-0.015151515151515152,-0.05263157894736842,-0.11699999999999999,-0.10400000000000004,-1.8186115421419249,-0.0,-0.5,-0.0,0.0,2.1,0.0
Haley Peters,25173,CON,UFA,veteran,0,0,1,0,0.75,0.06060606060606061,8.636363636363637,0,0,7.304347826086957,2.782608695652174,7.6521739130434785,0.4,1.391304347826087,0.7847533632286995,0.16,0.48,1.142857142857143,-0.015151515151515152,-0.05263157894736842,-0.11699999999999999,-0.10400000000000004,-1.8186115421419249,-0.0,-0.5,-0.0,0.0,2.1,0.0
Haley Peters,13911,CON,UFA,veteran,0,0,1,0,0.75,0.06060606060606061,8.636363636363637,0,0,7.304347826086957,2.782608695652174,7.6521739130434785,0.4,1.391304347826087,0.7847533632286995,0.16,0.48,1.142857142857143,-0.015151515151515152,-0.05263157894736842,-0.11699999999999999,-0.10400000000000004,-1.8186115421419249,-0.0,-0.5,-0.0,0.0,2.1,0.0
Alexis Prince,3975,PHO,UFA,veteran,0,0,1,0,0.022727272727272728,0.0,0.5,0,1,3.6363636363636362,1.8181818181818181,14.545454545454545,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,-0.1,-0.18181818181818185,-0.20900000000000002,-0.16899999999999998,0.5112900678967056,-0.0,-0.1,-0.0,0.0,2.0,0.0
Kaitlyn Chen,49420,GSV,UFA,veteran,0,0,1,0,0.5454545454545454,0.0,5.613636363636363,0,0,7.766990291262135,3.8834951456310676,3.495145631067961,0.2,0.7766990291262136,0.8960573476702508,0.14285714285714285,0.2857142857142857,1.25,-0.004166666666666667,-0.016194331983805668,-0.07900000000000001,-0.05199999999999999,0.17357702568400166,-0.0,-0.1,-0.0,0.0,2.0,0.0
Mamignan Touré,17769,CON,UFA,veteran,0,0,1,0,0.4090909090909091,0.0,3.340909090909091,0,0,9.756097560975611,2.439024390243903,1.9512195121951224,0.4,1.9512195121951224,0.9090909090909091,0.0,0.5454545454545454,1.25,-0.011111111111111112,-0.054421768707483,-0.04299999999999998,0.0040000000000000036,-1.8186115421419249,-0.0,-0.2,-0.0,0.0,2.0,0.0
Mamignan Touré,11661,CON,UFA,veteran,0,0,1,0,0.4090909090909091,0.0,3.340909090909091,0,0,9.756097560975611,2.439024390243903,1.9512195121951224,0.4,1.9512195121951224,0.9090909090909091,0.0,0.5454545454545454,1.25,-0.011111111111111112,-0.054421768707483,-0.04299999999999998,0.0040000000000000036,-1.8186115421419249,-0.0,-0.2,-0.0,0.0,2.0,0.0
Kariata Diaby,27764,CON,UFA,veteran,0,0,1,0,0.29545454545454547,0.0,2.340909090909091,0,0,9.62025316455696,2.0253164556962022,5.063291139240506,0.6,3.0379746835443036,1.1994949494949494,1.0,0.0,0.4444444444444445,-0.007692307692307693,-0.03883495145631068,0.11499999999999999,0.04199999999999998,-1.8186115421419249,-0.0,-0.1,-0.0,0.0,1.9,0.0
Shatori Walker-Kimbrough,150000,ATL,UFA,veteran,0,0,1,0,0.9318181818181818,0.024390243902439025,8.045454545454545,0,0,7.906976744186046,2.3255813953488373,4.186046511627907,0.5,2.3255813953488373,1.0416666666666665,0.19999999999999998,0.5333333333333333,1.25,0.014634146341463414,0.06779661016949153,-0.03200000000000003,-0.014000000000000012,1.2293152868634125,0.0,0.6,0.0,0.0,1.7,0.0
Mercedes Russell,80672,LAS,UFA,veteran,0,0,1,0,0.45454545454545453,0.0,3.7045454545454546,0,0,8.292682926829269,2.9268292682926833,5.853658536585367,0.5,2.439024390243903,0.9953161592505855,0.5,0.0,1.4999999999999998,0.01,0.049079754601226995,-0.04999999999999993,-0.07700000000000001,-0.4043709924578387,0.0,0.2,0.0,0.0,1.7,0.0
Anastasiia Olairi Kosu,69267,MIN,Rookie,rookie,1,0,0,0,0.4772727272727273,0.0,1.8181818181818181,0,0,17.894736842105264,2.105263157894737,7.368421052631579,0.2,2.105263157894737,0.9953161592505855,0.5,0.07142857142857144,0.6666666666666667,0.004761904761904762,0.05,-0.07999999999999996,-0.09400000000000003,1.6774743240099597,0.1,0.0,0.0,1.7,0.0,0.0
Rayah Marshall,69267,CON,Rookie,rookie,1,0,0,0,0.3409090909090909,0.0,2.0454545454545454,0,0,11.333333333333334,2.0,11.333333333333334,0.30000000000000004,2.0000000000000004,0.8284600389863548,0.4705882352941177,0.05882352941176471,0.6,-0.013333333333333334,-0.08888888888888889,-0.10499999999999998,-0.11200000000000004,-1.8186115421419249,-0.2,-0.0,-0.0,1.7,0.0,0.0
Madison Scott,11661,WAS,UFA,veteran,0,0,1,0,0.20454545454545456,0.0,1.0681818181818181,0,0,12.307692307692307,1.5384615384615383,0.7692307692307692,0.2,1.5384615384615383,1.1627906976744187,0.33333333333333337,0.08333333333333334,2.0,0.011111111111111112,0.0851063829787234,0.019000000000000017,-0.02799999999999997,-0.8949866139096142,0.0,0.1,0.0,0.0,1.6,0.0
Madison Scott,4442,WAS,UFA,veteran,0,0,1,0,0.20454545454545456,0.0,1.0681818181818181,0,0,12.307692307692307,1.5384615384615383,0.7692307692307692,0.2,1.5384615384615383,1.1627906976744187,0.33333333333333337,0.08333333333333334,2.0,0.011111111111111112,0.0851063829787234,0.019000000000000017,-0.02799999999999997,-0.8949866139096142,0.0,0.1,0.0,0.0,1.6,0.0
Sika Kone,66710,TOT,,unknown,0,0,0,1,0.4318181818181818,0.0,1.9318181818181819,0,0,12.444444444444445,2.6666666666666665,8.88888888888889,0.0,0.0,0.9283819628647214,0.5833333333333334,0.25,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,0.0
Sika Kone,15548,TOT,UFA,veteran,0,0,1,0,0.4318181818181818,0.0,1.9318181818181819,0,0,12.444444444444445,2.6666666666666665,8.88888888888889,0.0,0.0,0.9283819628647214,0.5833333333333334,0.25,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,1.4,0.0
Moriah Jefferson,145500,CHI,UFA,veteran,0,0,1,0,0.11363636363636363,0.2,0.7954545454545454,0,0,8.0,10.285714285714286,5.714285714285714,0.0,0.0,0.8749999999999999,0.0,0.37499999999999994,4.5,0.0,0.0,-0.07800000000000001,-0.03799999999999998,-1.8591173596021162,0.0,0.0,0.0,0.0,1.4,0.0
Elizabeth Kitley,27940,LVA,,unknown,0,0,0,1,0.2727272727272727,0.08333333333333333,2.227272727272727,0,0,6.3414634146341475,0.4878048780487806,6.829268292682928,0.8,3.9024390243902447,0.653923541247485,0.10526315789473685,0.052631578947368425,0.16666666666666669,-0.016666666666666666,-0.0816326530612245,-0.23800000000000004,-0.202,0.6697824024560418,-0.0,-0.0,-0.0,0.0,0.0,0.0
Elizabeth Kitley,3887,LVA,UFA,veteran,0,0,1,0,0.2727272727272727,0.08333333333333333,2.227272727272727,0,0,6.3414634146341475,0.4878048780487806,6.829268292682928,0.8,3.9024390243902447,0.653923541247485,0.10526315789473685,0.052631578947368425,0.16666666666666669,-0.016666666666666666,-0.0816326530612245,-0.23800000000000004,-0.202,0.6697824024560418,-0.0,-0.2,-0.0,0.0,1.3,0.0
Sania Feagin,69267,LAS,Rookie,rookie,1,0,0,0,0.36363636363636365,0.0,1.75,0,0,10.833333333333334,2.5,5.833333333333333,0.4,3.333333333333334,0.7049891540130152,0.05555555555555556,0.16666666666666666,0.7499999999999999,-0.01875,-0.15584415584415584,-0.21699999999999997,-0.16400000000000003,-0.4043709924578387,-0.3,-0.0,-0.0,1.3,0.0,0.0
Joyner Holmes,17223,LVA,UFA,veteran,0,0,1,0,0.13636363636363635,0.0,0.6590909090909091,0,0,10.0,0.0,8.333333333333334,0.0,0.0,0.6,0.0,0.4,0.0,-0.016666666666666666,-0.13793103448275865,-0.26000000000000006,-0.21400000000000002,0.6697824024560418,-0.0,-0.1,-0.0,0.0,1.2,0.0
Jaylyn Sherrod,66079,TOT,Reserved,controlled,0,0,0,0,0.5909090909090909,0.0,3.227272727272727,0,0,8.727272727272727,3.6363636363636362,4.363636363636363,0.4,2.909090909090909,0.9090909090909091,0.45454545454545453,0.45454545454545453,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,0.0
Jaylyn Sherrod,18880,TOT,UFA,veteran,0,0,1,0,0.5909090909090909,0.0,3.227272727272727,0,0,8.727272727272727,3.6363636363636362,4.363636363636363,0.4,2.909090909090909,0.9090909090909091,0.45454545454545453,0.45454545454545453,1.0,0.0,0.0,,,0.24831765944039572,0.0,0.0,0.0,0.0,1.2,0.0
Brianna Turner,85000,IND,UFA,veteran,0,0,1,0,0.6136363636363636,0.0,5.295454545454546,0,0,5.116279069767443,2.7906976744186047,8.837209302325581,0.4,1.86046511627907,0.825825825825826,0.25,0.0,2.0,0.011111111111111112,0.05150214592274678,-0.13200000000000006,-0.11099999999999999,0.4085994662347417,0.0,0.3,0.0,0.0,1.1,0.0
Kiah Stokes,103000,LVA,UFA,veteran,0,0,1,0,0.9090909090909091,0.45,11.681818181818182,0,0,3.4108527131782944,1.2403100775193798,11.162790697674417,0.8,2.4806201550387597,0.792507204610951,0.15384615384615385,0.4615384615384615,1.0,0.02,0.0622568093385214,-0.14800000000000002,-0.124,0.6697824024560418,0.0,0.8,0.0,0.0,1.1,0.0
Crystal Bradford,16103,LVA,UFA,veteran,0,0,1,0,0.09090909090909091,0.0,0.5454545454545454,0,0,6.666666666666667,2.0,8.666666666666668,0.5,3.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,-0.21900000000000003,-0.173,0.6697824024560418,0.0,0.0,0.0,0.0,1.0,0.0
Kyara Linskens,14437,GSV,UDFA,controlled,0,0,0,0,0.09090909090909091,0.0,0.6136363636363636,0,0,5.882352941176471,1.7647058823529413,8.823529411764707,1.1,6.470588235294119,0.7692307692307692,0.0,0.23076923076923075,0.6,0.0,0.0,-0.131,-0.08199999999999996,0.17357702568400166,0.0,0.0,0.0,0.0,0.0,0.0
Mackenzie Holmes,48865,SEA,UFA,veteran,0,0,1,0,0.22727272727272727,0.0,1.3181818181818181,0,0,6.8965517241379315,1.3793103448275863,6.206896551724139,0.6,4.137931034482759,1.4285714285714286,0.0,0.0,,0.03,0.20689655172413793,0.17499999999999993,0.20899999999999996,0.24831765944039572,0.0,0.3,0.0,0.0,1.0,0.0
Marquesha Davis,36178,TOT,Rookie,rookie,1,0,0,0,0.25,0.0,1.1818181818181819,0,0,7.659574468085107,0.851063829787234,5.106382978723404,0.2,1.702127659574468,0.7731958762886597,0.6666666666666666,0.4444444444444445,0.2,-0.018181818181818184,-0.15384615384615385,,,0.24831765944039572,-0.2,-0.0,-0.0,0.9,0.0,0.0
Marquesha Davis,3887,TOT,UFA,veteran,0,0,1,0,0.25,0.0,1.1818181818181819,0,0,7.659574468085107,0.851063829787234,5.106382978723404,0.2,1.702127659574468,0.7731958762886597,0.6666666666666666,0.4444444444444445,0.2,-0.018181818181818184,-0.15384615384615385,,,0.24831765944039572,-0.0,-0.2,-0.0,0.0,0.9,0.0
Bree Hall,12772,TOT,UFA,veteran,0,0,1,0,0.09090909090909091,0.0,0.38636363636363635,0,0,7.44186046511628,0.0,7.44186046511628,0.0,0.0,0.48426150121065376,0.6153846153846154,0.3846153846153846,0.0,-0.05,-0.47058823529411764,,,0.24831765944039572,-0.0,-0.2,-0.0,0.0,0.8,0.0
Bree Hall,4442,TOT,UFA,veteran,0,0,1,0,0.09090909090909091,0.0,0.38636363636363635,0,0,7.44186046511628,0.0,7.44186046511628,0.0,0.0,0.48426150121065376,0.6153846153846154,0.3846153846153846,0.0,-0.05,-0.47058823529411764,,,0.24831765944039572,-0.0,-0.2,-0.0,0.0,0.8,0.0
Bree Hall,3887,TOT,UFA,veteran,0,0,1,0,0.09090909090909091,0.0,0.38636363636363635,0,0,7.44186046511628,0.0,7.44186046511628,0.0,0.0,0.48426150121065376,0.6153846153846154,0.3846153846153846,0.0,-0.05,-0.47058823529411764,,,0.24831765944039572,-0.0,-0.2,-0.0,0.0,0.8,0.0
Camryn Taylor,11661,MIN,UFA,veteran,0,0,1,0,0.13636363636363635,0.0,0.5227272727272727,0,0,5.2631578947368425,2.105263157894737,10.526315789473685,0.0,0.0,0.3753753753753754,0.25,0.4166666666666667,0.4,-0.03333333333333333,-0.34782608695652173,-0.38199999999999995,-0.32800000000000007,1.6774743240099597,-0.0,-0.2,-0.0,0.0,0.5,0.0
Camryn Taylor,7949,MIN,UFA,veteran,0,0,1,0,0.13636363636363635,0.0,0.5227272727272727,0,0,5.2631578947368425,2.105263157894737,10.526315789473685,0.0,0.0,0.3753753753753754,0.25,0.4166666666666667,0.4,-0.03333333333333333,-0.34782608695652173,-0.38199999999999995,-0.32800000000000007,1.6774743240099597,-0.0,-0.2,-0.0,0.0,0.5,0.0
Taylor Thierry,66079,ATL,Rookie,rookie,1,0,0,0,0.38636363636363635,0.0,0.8181818181818182,0,0,7.6190476190476195,1.9047619047619049,7.6190476190476195,0.2,3.8095238095238098,0.5813953488372093,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,-0.32000000000000006,-0.28700000000000003,1.2293152868634125,0.0,0.0,0.0,0.4,0.0,0.0
