player,salary,signing,g_sal,gs_sal,min,pts_sal,fgm,fga_sal,fgpct,2pm,2pa,2ppct,3pm,3pa,3ppct,ftm,fta_sal,ftpct,orb_sal,drb,trb_sal,ast_sal,tov_sal,stl_sal,blk_sal,pf_sal,team,pos,g,mp,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct_x,fg3_per_g,fg3a_per_g,fg3_pct_x,fg2_per_g,fg2a_per_g,fg2_pct_x,ft_per_g,fta_per_g,ft_pct_x,orb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,per,ts_pct_x,efg_pct_x,fg3a_per_fga_pct_x,fta_per_fga_pct_x,orb_pct_x,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct_x,usg_pct,off_rtg_x,def_rtg_x,ows,dws,ws,ws_per_40,fg,fga,fg_pct_y,fg3,fg3a,fg3_pct_y,fg2,fg2a,fg2_pct_y,ft,fta,ft_pct_y,orb,trb,ast,stl,blk,tov,pf,pts,ranker,age,wins_adv,losses_adv,wins_pyth,losses_pyth,mov,sos,srs,off_rtg_y,def_rtg_y,net_rtg,pace,fta_per_fga_pct_y,fg3a_per_fga_pct_y,ts_pct_y,efg_pct_y,tov_pct_y,orb_pct_y,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate,arena_name,team_name,wins_stand,losses_stand,win_loss_pct,gb,group,rookie_flag,hardship_flag,vet_flag,unknown_flag,avail_rate,start_rate,team_min,starter,rotation,pts40,ast40,reb40,stocks,stocks40,pps,three_rate,ast_tov,ws_game,ws40,ts_diff,efg_diff,team_power,ws_rookie,ws_vet,ws_hardship,pts_rookie,pts_vet,pts_hardship,pca1,pca2
Chloe Bibby,23322,UFA,14,0,11.0,4.8,1.5,3.9,38.2%,0.3,0.9,30.8%,1.2,3.0,40.5%,0.6,0.6,88.9%,0.4,1.4,1.8,0.5,0.5,0.6,0.1,0.9,TOT,F,14,154,0,11.0,1.5,3.9,0.382,1.2,3.0,0.405,0.3,0.9,0.308,0.6,0.6,0.889,0.4,1.8,0.5,0.6,0.1,0.5,0.9,4.8,15.0,0.568,0.536,0.764,0.164,3.9,9.6,7.8,2.7,0.6,10.6,19.5,109.0,102.0,0.2,0.3,0.5,0.132,21,55,0.382,17,42,0.405,4,13,0.308,8,9,0.889,5,25,7,8,1,7,13,67,,,,,,,,,,,,,,,,,,,,0.15384615384615385,,,,,,,,,,,veteran,0,0,1,0,0.3181818181818182,0.0,3.5,0,0,17.454545454545453,1.8181818181818181,6.545454545454545,0.7,2.5454545454545454,1.1527377521613833,0.7692307692307693,1.0,0.03571428571428571,0.12987012987012989,,,0.24831765944039572,0.0,0.5,0.0,0.0,4.8,0.0,-2.005004401328584,-0.7214306344002962
Chloe Bibby,9995,UFA,14,0,11.0,4.8,1.5,3.9,38.2%,0.3,0.9,30.8%,1.2,3.0,40.5%,0.6,0.6,88.9%,0.4,1.4,1.8,0.5,0.5,0.6,0.1,0.9,TOT,F,14,154,0,11.0,1.5,3.9,0.382,1.2,3.0,0.405,0.3,0.9,0.308,0.6,0.6,0.889,0.4,1.8,0.5,0.6,0.1,0.5,0.9,4.8,15.0,0.568,0.536,0.764,0.164,3.9,9.6,7.8,2.7,0.6,10.6,19.5,109.0,102.0,0.2,0.3,0.5,0.132,21,55,0.382,17,42,0.405,4,13,0.308,8,9,0.889,5,25,7,8,1,7,13,67,,,,,,,,,,,,,,,,,,,,0.15384615384615385,,,,,,,,,,,veteran,0,0,1,0,0.3181818181818182,0.0,3.5,0,0,17.454545454545453,1.8181818181818181,6.545454545454545,0.7,2.5454545454545454,1.1527377521613833,0.7692307692307693,1.0,0.03571428571428571,0.12987012987012989,,,0.24831765944039572,0.0,0.5,0.0,0.0,4.8,0.0,-2.005004401328584,-0.7214306344002962
Chloe Bibby,3887,UFA,14,0,11.0,4.8,1.5,3.9,38.2%,0.3,0.9,30.8%,1.2,3.0,40.5%,0.6,0.6,88.9%,0.4,1.4,1.8,0.5,0.5,0.6,0.1,0.9,TOT,F,14,154,0,11.0,1.5,3.9,0.382,1.2,3.0,0.405,0.3,0.9,0.308,0.6,0.6,0.889,0.4,1.8,0.5,0.6,0.1,0.5,0.9,4.8,15.0,0.568,0.536,0.764,0.164,3.9,9.6,7.8,2.7,0.6,10.6,19.5,109.0,102.0,0.2,0.3,0.5,0.132,21,55,0.382,17,42,0.405,4,13,0.308,8,9,0.889,5,25,7,8,1,7,13,67,,,,,,,,,,,,,,,,,,,,0.15384615384615385,,,,,,,,,,,veteran,0,0,1,0,0.3181818181818182,0.0,3.5,0,0,17.454545454545453,1.8181818181818181,6.545454545454545,0.7,2.5454545454545454,1.1527377521613833,0.7692307692307693,1.0,0.03571428571428571,0.12987012987012989,,,0.24831765944039572,0.0,0.5,0.0,0.0,4.8,0.0,-2.005004401328584,-0.7214306344002962
Natasha Mack,116079,Reserved,34,23,18.3,4.7,2.1,3.6,57.3%,2.1,3.5,59.2%,0.0,0.1,0.0%,0.5,1.1,47.2%,2.3,3.5,5.8,0.9,0.4,0.9,1.5,1.6,PHO,F-C,34,623,23,18.3,2.1,3.6,0.573,0.0,0.1,0.0,2.1,3.5,0.592,0.5,1.1,0.472,2.3,5.8,0.9,0.9,1.5,0.4,1.6,4.7,19.5,0.569,0.573,0.032,0.29,14.1,18.1,7.7,2.5,7.9,9.7,11.2,125.0,96.0,1.6,1.7,3.2,0.207,71,124,0.573,0,4,0.0,71,120,0.592,17,36,0.472,78,197,30,30,52,15,55,159,6.0,29.7,27.0,17.0,27.0,17.0,2.68,-0.13,2.55,105.9,102.5,3.4,78.2,0.259,0.403,0.542,0.502,14.1,24.4,0.3055555555555556,0.486,15.5,75.5,0.225,,PHO,27.0,17.0,0.614,7.0,controlled,0,0,0,0,0.7727272727272727,0.6764705882352942,14.159090909090908,1,1,10.273224043715846,1.967213114754098,12.677595628415299,2.4,5.245901639344262,1.1508325171400586,0.02777777777777778,2.25,0.09411764705882353,0.20545746388443017,0.026999999999999913,0.07099999999999995,0.5112900678967056,0.0,0.0,0.0,0.0,0.0,0.0,-0.14384259385714188,-0.8275551145233075
Damiris Dantas,100000,UFA,38,0,11.5,4.6,1.7,4.8,34.8%,1.0,2.3,44.2%,0.7,2.5,26.3%,0.6,0.7,85.7%,0.7,1.7,2.4,0.7,0.8,0.2,0.1,1.5,IND,C-F,38,439,0,11.6,1.7,4.8,0.348,0.7,2.5,0.263,1.0,2.3,0.442,0.6,0.7,0.857,0.7,2.4,0.7,0.2,0.1,0.8,1.5,4.6,8.4,0.453,0.417,0.525,0.155,7.6,12.6,8.9,0.7,0.6,13.0,22.7,92.0,107.0,-0.3,0.4,0.1,0.01,63,181,0.348,25,95,0.263,38,86,0.442,24,28,0.857,28,91,25,6,3,29,57,175,4.0,28.1,24.0,20.0,28.0,16.0,3.36,-0.83,2.53,108.4,104.1,4.3,78.0,0.261,0.349,0.554,0.517,14.3,26.2,0.14583333333333334,0.503,16.0,75.7,0.233,,IND,24.0,20.0,0.545,10.0,veteran,0,0,1,0,0.8636363636363636,0.0,9.977272727272727,0,0,15.862068965517242,2.413793103448276,8.275862068965518,0.30000000000000004,1.03448275862069,0.9005481597494127,0.5208333333333334,0.8749999999999999,0.002631578947368421,0.009111617312072894,-0.10100000000000003,-0.10000000000000003,0.4085994662347417,0.0,0.1,0.0,0.0,4.6,0.0,-0.7724255857530411,-0.5663872220499302
Tyasha Harris,100013,,5,0,16.5,4.6,1.6,3.6,44.4%,0.6,1.4,42.9%,1.0,2.2,45.5%,0.4,0.4,100.0%,0.2,0.8,1.0,2.6,0.6,0.4,0.4,1.0,DAL,G,5,82,0,16.4,1.6,3.6,0.444,1.0,2.2,0.455,0.6,1.4,0.429,0.4,0.4,1.0,0.2,1.0,2.6,0.4,0.4,0.6,1.0,4.6,13.7,0.609,0.583,0.611,0.111,1.3,3.5,24.2,1.2,2.3,13.7,11.6,125.0,115.0,0.2,0.0,0.2,0.095,8,18,0.444,5,11,0.455,3,7,0.429,2,2,1.0,1,5,13,2,2,3,5,23,11.0,25.4,10.0,34.0,11.0,33.0,-6.3,0.92,-5.38,103.3,111.2,-7.9,78.8,0.257,0.302,0.514,0.469,13.9,27.6,0.11111111111111112,0.531,14.2,75.7,0.255,,DAL,10.0,34.0,0.227,24.0,unknown,0,0,0,1,0.11363636363636363,0.0,1.8636363636363635,0,1,11.219512195121952,6.3414634146341475,2.439024390243903,0.8,1.9512195121951224,1.2182203389830506,0.6111111111111112,4.333333333333334,0.04,0.0975609756097561,0.09499999999999997,0.11399999999999999,-1.3615149941003584,0.0,0.0,0.0,0.0,0.0,0.0,-2.323131412843558,1.448310649514109
Emma Cannon,116331,UFA,21,0,10.1,4.4,1.5,3.0,50.8%,0.9,1.3,66.7%,0.7,1.7,38.9%,0.7,1.1,65.2%,0.5,1.3,1.8,0.4,0.8,0.5,0.0,1.7,LAS,F,21,213,0,10.1,1.5,3.0,0.508,0.7,1.7,0.389,0.9,1.3,0.667,0.7,1.1,0.652,0.5,1.8,0.4,0.5,0.0,0.8,1.7,4.4,13.6,0.636,0.619,0.571,0.365,6.3,10.7,6.2,2.4,0.4,18.0,18.7,107.0,110.0,0.3,0.1,0.4,0.076,32,63,0.508,14,36,0.389,18,27,0.667,15,23,0.652,11,38,8,10,1,16,36,93,9.0,28.3,21.0,23.0,18.0,26.0,-2.57,0.38,-2.19,107.5,110.7,-3.2,79.0,0.304,0.382,0.563,0.521,15.7,24.1,0.3666666666666667,0.524,13.8,73.6,0.189,,LAS,21.0,23.0,0.477,13.0,veteran,0,0,1,0,0.4772727272727273,0.0,4.840909090909091,0,0,17.425742574257427,1.5841584158415842,7.128712871287129,0.5,1.9801980198019802,1.2629161882893227,0.5666666666666667,0.5,0.01904761904761905,0.07511737089201878,0.07300000000000006,0.09799999999999998,-0.4043709924578387,0.0,0.4,0.0,0.0,4.4,0.0,-1.7784899875980231,-0.8644162624668041
Maria Kliundikova,54418,UFA,34,1,11.0,4.4,1.9,3.8,50.0%,1.6,3.0,54.4%,0.2,0.7,32.0%,0.4,0.6,57.1%,1.3,1.7,3.0,0.6,0.7,0.7,0.8,1.4,MIN,F,34,373,1,11.0,1.9,3.8,0.5,0.2,0.7,0.32,1.6,3.0,0.544,0.4,0.6,0.571,1.3,3.0,0.6,0.7,0.8,0.7,1.4,4.4,19.6,0.539,0.531,0.195,0.164,14.1,16.3,8.1,3.5,6.4,14.4,19.7,106.0,94.0,0.5,1.1,1.6,0.175,64,128,0.5,8,25,0.32,56,103,0.544,12,21,0.571,43,102,19,25,26,23,48,148,1.0,28.8,34.0,10.0,37.0,7.0,9.41,-0.69,8.72,112.3,100.0,12.3,76.4,0.236,0.372,0.572,0.542,13.9,26.0,0.15789473684210525,0.481,15.9,74.1,0.178,,MIN,34.0,10.0,0.773,,veteran,0,0,1,0,0.7727272727272727,0.029411764705882353,8.477272727272727,0,0,16.0,2.1818181818181817,10.909090909090908,1.5,5.454545454545454,1.0826771653543308,0.18421052631578946,0.8571428571428572,0.047058823529411764,0.17158176943699732,-0.03299999999999992,-0.01100000000000001,1.6774743240099597,0.0,1.6,0.0,0.0,4.4,0.0,-0.8238972387326102,-0.7675085790616847
Christyn Williams,6802,Hardship,4,0,11.2,4.3,1.5,4.0,37.5%,1.3,3.0,41.7%,0.3,1.0,25.0%,1.0,1.5,66.7%,0.5,0.5,1.0,0.8,0.3,0.0,0.0,1.0,DAL,G,4,45,0,11.3,1.5,4.0,0.375,0.3,1.0,0.25,1.3,3.0,0.417,1.0,1.5,0.667,0.5,1.0,0.8,0.0,0.0,0.3,1.0,4.3,8.7,0.456,0.406,0.25,0.375,4.9,5.1,10.8,0.0,0.0,5.1,19.0,103.0,120.0,0.0,0.0,0.0,-0.004,6,16,0.375,1,4,0.25,5,12,0.417,4,6,0.667,2,4,3,0,0,1,4,17,11.0,25.4,10.0,34.0,11.0,33.0,-6.3,0.92,-5.38,103.3,111.2,-7.9,78.8,0.257,0.302,0.514,0.469,13.9,27.6,0.375,0.531,14.2,75.7,0.255,,DAL,10.0,34.0,0.227,24.0,hardship,0,1,0,0,0.09090909090909091,0.0,1.0227272727272727,0,0,15.221238938053096,2.831858407079646,3.5398230088495573,0.0,0.0,0.9227467811158797,0.25,2.666666666666667,0.0,0.0,-0.057999999999999996,-0.06299999999999994,-1.3615149941003584,0.0,0.0,0.0,0.0,0.0,4.3,-2.5538251276347994,-0.13550218990945292
Christyn Williams,833,Hardship,4,0,11.2,4.3,1.5,4.0,37.5%,1.3,3.0,41.7%,0.3,1.0,25.0%,1.0,1.5,66.7%,0.5,0.5,1.0,0.8,0.3,0.0,0.0,1.0,DAL,G,4,45,0,11.3,1.5,4.0,0.375,0.3,1.0,0.25,1.3,3.0,0.417,1.0,1.5,0.667,0.5,1.0,0.8,0.0,0.0,0.3,1.0,4.3,8.7,0.456,0.406,0.25,0.375,4.9,5.1,10.8,0.0,0.0,5.1,19.0,103.0,120.0,0.0,0.0,0.0,-0.004,6,16,0.375,1,4,0.25,5,12,0.417,4,6,0.667,2,4,3,0,0,1,4,17,11.0,25.4,10.0,34.0,11.0,33.0,-6.3,0.92,-5.38,103.3,111.2,-7.9,78.8,0.257,0.302,0.514,0.469,13.9,27.6,0.375,0.531,14.2,75.7,0.255,,DAL,10.0,34.0,0.227,24.0,hardship,0,1,0,0,0.09090909090909091,0.0,1.0227272727272727,0,0,15.221238938053096,2.831858407079646,3.5398230088495573,0.0,0.0,0.9227467811158797,0.25,2.666666666666667,0.0,0.0,-0.057999999999999996,-0.06299999999999994,-1.3615149941003584,0.0,0.0,0.0,0.0,0.0,4.3,-2.5538251276347994,-0.13550218990945292
Kierstan Bell,84543,Rookie,35,16,12.2,4.2,1.5,4.4,34.0%,0.6,1.5,43.1%,0.9,2.9,29.4%,0.3,0.4,80.0%,0.6,1.2,1.8,0.7,0.5,0.4,0.3,0.9,LVA,F,35,427,16,12.2,1.5,4.4,0.338,0.9,2.9,0.291,0.6,1.5,0.431,0.3,0.4,0.8,0.6,1.8,0.7,0.4,0.3,0.5,0.9,4.2,10.3,0.455,0.435,0.669,0.097,5.4,8.5,8.7,1.7,2.3,9.6,19.0,95.0,106.0,-0.1,0.5,0.3,0.031,52,154,0.338,30,103,0.291,22,51,0.431,12,15,0.8,20,62,23,14,11,17,30,146,5.0,28.1,30.0,14.0,27.0,17.0,2.91,-0.32,2.59,108.1,104.4,3.7,77.3,0.273,0.383,0.552,0.506,13.6,23.5,0.09090909090909091,0.489,14.1,74.5,0.199,,LVA,30.0,14.0,0.682,4.0,rookie,1,0,0,0,0.7954545454545454,0.45714285714285713,9.704545454545455,0,0,13.77049180327869,2.2950819672131146,5.901639344262295,0.7,2.2950819672131146,0.9178321678321678,0.6590909090909091,1.4,0.008571428571428572,0.02810304449648712,-0.09700000000000003,-0.07100000000000001,0.6697824024560418,0.3,0.0,0.0,4.2,0.0,0.0,-1.2007513532775145,-0.41031303555673243
Maddy Westbeld,69267,Rookie,26,1,13.6,4.1,1.5,4.0,36.2%,0.8,2.4,33.9%,0.7,1.7,39.5%,0.5,0.6,87.5%,0.8,1.6,2.4,0.9,0.6,0.5,0.3,1.6,CHI,F,26,354,1,13.6,1.5,4.0,0.362,0.7,1.7,0.395,0.8,2.4,0.339,0.5,0.6,0.875,0.8,2.4,0.9,0.5,0.3,0.6,1.6,4.1,10.4,0.478,0.443,0.41,0.152,7.1,10.3,10.9,1.9,1.9,12.5,16.3,100.0,112.0,0.1,0.1,0.2,0.028,38,105,0.362,17,43,0.395,21,62,0.339,14,16,0.875,21,62,23,13,7,16,42,107,12.0,27.7,10.0,34.0,7.0,37.0,-10.05,0.92,-9.13,98.8,111.9,-13.1,76.7,0.259,0.306,0.516,0.476,17.4,29.1,0.15,0.521,12.6,74.7,0.215,,CHI,10.0,34.0,0.227,24.0,rookie,1,0,0,0,0.5909090909090909,0.038461538461538464,8.045454545454545,0,0,12.058823529411764,2.647058823529412,7.058823529411765,0.8,2.3529411764705883,0.9615384615384615,0.425,1.5,0.007692307692307693,0.022598870056497175,-0.038000000000000034,-0.032999999999999974,-1.8591173596021162,0.2,0.0,0.0,4.1,0.0,0.0,-1.5438777917626294,-0.15969594417062197
Kiana Williams,12772,UFA,11,0,9.7,4.1,1.5,3.6,42.5%,0.7,1.3,57.1%,0.8,2.4,34.6%,0.2,0.4,50.0%,0.0,1.0,1.0,0.9,0.5,0.3,0.0,0.5,PHO,G,11,107,0,9.7,1.5,3.6,0.425,0.8,2.4,0.346,0.7,1.3,0.571,0.2,0.4,0.5,0.0,1.0,0.9,0.3,0.0,0.5,0.5,4.1,11.9,0.539,0.538,0.65,0.1,0.0,5.9,16.0,1.4,0.0,12.6,20.1,100.0,106.0,0.0,0.1,0.2,0.06,17,40,0.425,9,26,0.346,8,14,0.571,2,4,0.5,0,11,10,3,0,6,6,45,6.0,29.7,27.0,17.0,27.0,17.0,2.68,-0.13,2.55,105.9,102.5,3.4,78.2,0.259,0.403,0.542,0.502,14.1,24.4,0.11111111111111112,0.486,15.5,75.5,0.225,,PHO,27.0,17.0,0.614,7.0,veteran,0,0,1,0,0.25,0.0,2.4318181818181817,0,0,16.90721649484536,3.7113402061855676,4.123711340206186,0.3,1.2371134020618557,1.0858050847457625,0.6666666666666666,1.8,0.018181818181818184,0.07476635514018692,-0.0030000000000000027,0.03600000000000003,0.5112900678967056,0.0,0.2,0.0,0.0,4.1,0.0,-2.1368966622945447,0.12322829219765884
Kiana Williams,11661,UFA,11,0,9.7,4.1,1.5,3.6,42.5%,0.7,1.3,57.1%,0.8,2.4,34.6%,0.2,0.4,50.0%,0.0,1.0,1.0,0.9,0.5,0.3,0.0,0.5,PHO,G,11,107,0,9.7,1.5,3.6,0.425,0.8,2.4,0.346,0.7,1.3,0.571,0.2,0.4,0.5,0.0,1.0,0.9,0.3,0.0,0.5,0.5,4.1,11.9,0.539,0.538,0.65,0.1,0.0,5.9,16.0,1.4,0.0,12.6,20.1,100.0,106.0,0.0,0.1,0.2,0.06,17,40,0.425,9,26,0.346,8,14,0.571,2,4,0.5,0,11,10,3,0,6,6,45,6.0,29.7,27.0,17.0,27.0,17.0,2.68,-0.13,2.55,105.9,102.5,3.4,78.2,0.259,0.403,0.542,0.502,14.1,24.4,0.11111111111111112,0.486,15.5,75.5,0.225,,PHO,27.0,17.0,0.614,7.0,veteran,0,0,1,0,0.25,0.0,2.4318181818181817,0,0,16.90721649484536,3.7113402061855676,4.123711340206186,0.3,1.2371134020618557,1.0858050847457625,0.6666666666666666,1.8,0.018181818181818184,0.07476635514018692,-0.0030000000000000027,0.03600000000000003,0.5112900678967056,0.0,0.2,0.0,0.0,4.1,0.0,-2.1368966622945447,0.12322829219765884
Kiana Williams,9440,UFA,11,0,9.7,4.1,1.5,3.6,42.5%,0.7,1.3,57.1%,0.8,2.4,34.6%,0.2,0.4,50.0%,0.0,1.0,1.0,0.9,0.5,0.3,0.0,0.5,PHO,G,11,107,0,9.7,1.5,3.6,0.425,0.8,2.4,0.346,0.7,1.3,0.571,0.2,0.4,0.5,0.0,1.0,0.9,0.3,0.0,0.5,0.5,4.1,11.9,0.539,0.538,0.65,0.1,0.0,5.9,16.0,1.4,0.0,12.6,20.1,100.0,106.0,0.0,0.1,0.2,0.06,17,40,0.425,9,26,0.346,8,14,0.571,2,4,0.5,0,11,10,3,0,6,6,45,6.0,29.7,27.0,17.0,27.0,17.0,2.68,-0.13,2.55,105.9,102.5,3.4,78.2,0.259,0.403,0.542,0.502,14.1,24.4,0.11111111111111112,0.486,15.5,75.5,0.225,,PHO,27.0,17.0,0.614,7.0,veteran,0,0,1,0,0.25,0.0,2.4318181818181817,0,0,16.90721649484536,3.7113402061855676,4.123711340206186,0.3,1.2371134020618557,1.0858050847457625,0.6666666666666666,1.8,0.018181818181818184,0.07476635514018692,-0.0030000000000000027,0.03600000000000003,0.5112900678967056,0.0,0.2,0.0,0.0,4.1,0.0,-2.1368966622945447,0.12322829219765884
Lucy Olsen,69267,Rookie,41,0,12.4,4.0,1.6,3.9,41.5%,1.1,2.2,52.8%,0.5,1.7,27.1%,0.3,0.4,82.4%,0.3,0.9,1.2,1.2,0.5,0.4,0.1,1.1,WAS,G,41,508,0,12.4,1.6,3.9,0.415,0.5,1.7,0.271,1.1,2.2,0.528,0.3,0.4,0.824,0.3,1.2,1.2,0.4,0.1,0.5,1.1,4.0,10.4,0.496,0.475,0.44,0.107,2.7,5.8,17.0,1.5,0.9,11.2,17.0,100.0,108.0,0.2,0.4,0.6,0.046,66,159,0.415,19,70,0.271,47,89,0.528,14,17,0.824,11,48,49,15,5,21,45,165,10.0,24.8,16.0,28.0,14.0,30.0,-4.43,0.21,-4.23,100.0,105.7,-5.7,76.9,0.325,0.269,0.53,0.483,16.4,23.5,0.10256410256410257,0.505,14.3,77.6,0.225,,WAS,16.0,28.0,0.364,18.0,rookie,1,0,0,0,0.9318181818181818,0.0,11.545454545454545,0,0,12.903225806451612,3.8709677419354835,3.8709677419354835,0.5,1.6129032258064515,0.9813542688910698,0.4358974358974359,2.4,0.014634146341463414,0.047244094488188976,-0.03400000000000003,-0.008000000000000007,-0.8949866139096142,0.6,0.0,0.0,4.0,0.0,0.0,-0.7912026810104331,0.41100580221519695
Diamond Miller,83371,,40,1,10.9,4.0,1.4,3.4,40.3%,0.9,2.1,44.6%,0.4,1.3,33.3%,0.9,1.2,76.1%,0.3,1.0,1.3,0.8,0.9,0.3,0.2,1.6,TOT,F,40,434,1,10.9,1.4,3.4,0.403,0.4,1.3,0.333,0.9,2.1,0.446,0.9,1.2,0.761,0.3,1.3,0.8,0.3,0.2,0.9,1.6,4.0,8.5,0.519,0.466,0.381,0.343,2.9,7.0,11.0,1.4,1.5,18.1,19.4,94.0,108.0,-0.1,0.4,0.2,0.021,54,134,0.403,17,51,0.333,37,83,0.446,35,46,0.761,11,52,31,12,7,34,65,160,,,,,,,,,,,,,,,,,,,,0.35294117647058826,,,,,,,,,,,unknown,0,0,0,1,0.9090909090909091,0.025,9.863636363636363,0,0,14.678899082568806,2.9357798165137616,4.770642201834862,0.5,1.8348623853211008,1.0183299389002036,0.3823529411764706,0.888888888888889,0.005,0.018433179723502304,,,0.24831765944039572,0.0,0.0,0.0,0.0,0.0,0.0,-0.9583680454717233,-0.17712872430368926
Alysha Clark,205908,UFA,42,15,19.7,3.9,1.4,3.8,37.1%,0.8,1.5,52.4%,0.6,2.3,27.1%,0.5,0.6,73.1%,0.4,2.4,2.8,1.2,0.5,0.6,0.1,1.9,TOT,F,42,828,15,19.7,1.4,3.8,0.371,0.6,2.3,0.271,0.8,1.5,0.524,0.5,0.6,0.731,0.4,2.8,1.2,0.6,0.1,0.5,1.9,3.9,7.1,0.478,0.453,0.604,0.164,2.3,8.6,9.3,1.6,0.4,11.4,10.7,98.0,106.0,0.1,1.0,1.1,0.051,59,159,0.371,26,96,0.271,33,63,0.524,19,26,0.731,16,117,51,26,4,22,81,163,,,,,,,,,,,,,,,,,,,,0.15789473684210525,,,,,,,,,,,veteran,0,0,1,0,0.9545454545454546,0.35714285714285715,18.818181818181817,0,1,7.918781725888324,2.4365482233502536,5.685279187817258,0.7,1.4213197969543145,0.9596456692913385,0.6052631578947368,2.4,0.02619047619047619,0.05314009661835749,,,0.24831765944039572,0.0,1.1,0.0,0.0,3.9,0.0,-0.5144102682344206,-0.06319467952706091
Nia Coffey,150000,UFA,44,2,10.3,3.9,1.3,3.3,37.4%,0.7,1.5,47.7%,0.5,1.9,29.3%,0.8,1.1,72.0%,0.6,2.0,2.6,1.0,0.7,0.2,0.4,1.1,ATL,F,44,455,2,10.3,1.3,3.3,0.374,0.5,1.9,0.293,0.7,1.5,0.477,0.8,1.1,0.72,0.6,2.6,1.0,0.2,0.4,0.7,1.1,3.9,14.1,0.503,0.456,0.558,0.34,6.9,14.8,16.1,1.2,3.4,15.1,20.1,103.0,99.0,0.4,1.0,1.4,0.121,55,147,0.374,24,82,0.293,31,65,0.477,36,50,0.72,26,114,46,10,18,30,47,170,2.0,27.8,30.0,14.0,35.0,9.0,7.59,-1.1,6.49,110.5,100.5,10.0,76.2,0.275,0.418,0.555,0.514,12.9,26.7,0.33333333333333337,0.478,13.4,79.8,0.181,,ATL,30.0,14.0,0.682,4.0,veteran,0,0,1,0,1.0,0.045454545454545456,10.340909090909092,0,0,15.145631067961164,3.8834951456310676,10.097087378640776,0.6000000000000001,2.330097087378641,1.0306553911205074,0.5757575757575758,1.4285714285714286,0.031818181818181815,0.12307692307692308,-0.052000000000000046,-0.057999999999999996,1.2293152868634125,0.0,1.4,0.0,0.0,3.9,0.0,-0.3032501214547969,0.041496992091676045
Aaliyah Nye,69267,Rookie,44,2,15.3,3.8,1.3,3.9,34.5%,0.5,1.2,41.5%,0.8,2.7,31.4%,0.3,0.4,82.4%,0.3,1.2,1.5,0.5,0.6,0.3,0.2,1.3,LVA,G-F,44,671,2,15.3,1.3,3.9,0.345,0.8,2.7,0.314,0.5,1.2,0.415,0.3,0.4,0.824,0.3,1.5,0.5,0.3,0.2,0.6,1.3,3.8,5.7,0.473,0.453,0.69,0.099,2.6,5.7,5.5,1.0,1.2,13.1,14.0,91.0,109.0,-0.4,0.4,0.0,0.002,59,171,0.345,37,118,0.314,22,53,0.415,14,17,0.824,15,66,24,13,9,27,57,169,5.0,28.1,30.0,14.0,27.0,17.0,2.91,-0.32,2.59,108.1,104.4,3.7,77.3,0.273,0.383,0.552,0.506,13.6,23.5,0.10256410256410257,0.489,14.1,74.5,0.199,,LVA,30.0,14.0,0.682,4.0,rookie,1,0,0,0,1.0,0.045454545454545456,15.25,0,1,9.934640522875817,1.3071895424836601,3.9215686274509807,0.5,1.3071895424836601,0.9322865554465163,0.6923076923076924,0.8333333333333334,0.0,0.0,-0.07900000000000007,-0.05299999999999999,0.6697824024560418,0.0,0.0,0.0,3.8,0.0,0.0,-1.1430338021912785,-0.5992917708742502
Stefanie Dolson,170000,UFA,43,14,15.2,3.7,1.4,3.3,42.3%,0.8,1.6,49.3%,0.6,1.7,36.0%,0.3,0.5,70.0%,0.4,1.9,2.3,1.4,0.7,0.3,0.3,2.3,WAS,C,43,653,14,15.2,1.4,3.3,0.423,0.6,1.7,0.36,0.8,1.6,0.493,0.3,0.5,0.7,0.4,2.3,1.4,0.3,0.3,0.7,2.3,3.7,8.5,0.534,0.518,0.528,0.141,3.0,9.1,14.9,1.0,2.1,16.1,12.7,102.0,107.0,0.3,0.6,1.0,0.059,60,142,0.423,27,75,0.36,33,67,0.493,14,20,0.7,16,97,59,12,14,29,97,161,10.0,24.8,16.0,28.0,14.0,30.0,-4.43,0.21,-4.23,100.0,105.7,-5.7,76.9,0.325,0.269,0.53,0.483,16.4,23.5,0.15151515151515152,0.505,14.3,77.6,0.225,,WAS,16.0,28.0,0.364,18.0,veteran,0,0,1,0,0.9772727272727273,0.32558139534883723,14.840909090909092,0,1,9.73684210526316,3.6842105263157894,6.052631578947368,0.6,1.5789473684210527,1.0511363636363638,0.5151515151515151,2.0,0.023255813953488372,0.06125574272588055,0.0040000000000000036,0.03500000000000003,-0.8949866139096142,0.0,1.0,0.0,0.0,3.7,0.0,-0.6039852527343372,0.4395730555275059
